date,max,min,group,variable,value
1999-05,32,28,1999,May,32
1999-05,31,27,1999,May,31
1999-05,32,25,1999,May,32
1999-05,25,22,1999,May,25
1999-05,24,22,1999,May,24
1999-05,26,22,1999,May,26
1999-05,29,25,1999,May,29
1999-05,31,26,1999,May,31
1999-06,32,27,1999,June,32
1999-06,33,27,1999,June,33
1999-06,33,26,1999,June,33
1999-06,33,28,1999,June,33
1999-06,33,27,1999,June,33
1999-06,35,28,1999,June,35
1999-06,30,26,1999,June,30
1999-06,31,27,1999,June,31
1999-06,32,28,1999,June,32
1999-06,31,27,1999,June,31
1999-06,32,28,1999,June,32
1999-06,33,28,1999,June,33
1999-06,33,28,1999,June,33
1999-06,33,28,1999,June,33
1999-06,32,28,1999,June,32
1999-06,32,28,1999,June,32
1999-06,30,26,1999,June,30
1999-06,32,28,1999,June,32
1999-06,32,27,1999,June,32
1999-06,32,27,1999,June,32
1999-06,30,27,1999,June,30
1999-06,31,28,1999,June,31
1999-06,31,25,1999,June,31
1999-06,33,29,1999,June,33
1999-06,32,29,1999,June,32
1999-06,32,29,1999,June,32
1999-06,33,28,1999,June,33
1999-06,33,28,1999,June,33
1999-06,33,28,1999,June,33
1999-06,33,28,1999,June,33
1999-07,32,28,1999,July,32
1999-07,33,28,1999,July,33
1999-07,32,27,1999,July,32
1999-07,30,26,1999,July,30
1999-07,30,26,1999,July,30
1999-07,31,26,1999,July,31
1999-07,32,27,1999,July,32
1999-07,31,26,1999,July,31
1999-07,30,26,1999,July,30
1999-07,32,29,1999,July,32
1999-07,33,29,1999,July,33
1999-07,32,29,1999,July,32
1999-07,33,28,1999,July,33
1999-07,34,29,1999,July,34
1999-07,32,29,1999,July,32
1999-07,32,28,1999,July,32
1999-07,32,28,1999,July,32
1999-07,32,29,1999,July,32
1999-07,34,29,1999,July,34
1999-07,34,29,1999,July,34
1999-07,34,29,1999,July,34
1999-07,34,29,1999,July,34
1999-07,31,29,1999,July,31
1999-07,34,28,1999,July,34
1999-07,35,29,1999,July,35
1999-07,33,27,1999,July,33
1999-07,31,26,1999,July,31
1999-07,33,27,1999,July,33
1999-07,33,28,1999,July,33
1999-07,34,29,1999,July,34
1999-07,34,29,1999,July,34
1999-08,34,28,1999,August,34
1999-08,34,27,1999,August,34
1999-08,32,28,1999,August,32
1999-08,33,28,1999,August,33
1999-08,32,26,1999,August,32
1999-08,33,26,1999,August,33
1999-08,33,29,1999,August,33
1999-08,33,26,1999,August,33
1999-08,31,27,1999,August,31
1999-08,31,26,1999,August,31
1999-08,30,26,1999,August,30
1999-08,29,27,1999,August,29
1999-08,29,27,1999,August,29
1999-08,32,27,1999,August,32
1999-08,32,28,1999,August,32
1999-08,33,28,1999,August,33
1999-08,33,28,1999,August,33
1999-08,33,27,1999,August,33
1999-08,34,27,1999,August,34
1999-08,35,27,1999,August,35
1999-08,36,27,1999,August,36
1999-08,29,25,1999,August,29
1999-08,26,25,1999,August,26
1999-08,28,24,1999,August,28
1999-08,28,25,1999,August,28
1999-08,31,26,1999,August,31
1999-08,31,27,1999,August,31
1999-08,29,27,1999,August,29
1999-08,30,27,1999,August,30
1999-08,32,28,1999,August,32
1999-08,31,27,1999,August,31
1999-09,32,26,1999,September,32
1999-09,32,27,1999,September,32
1999-09,31,27,1999,September,31
1999-09,33,28,1999,September,33
1999-09,32,28,1999,September,32
1999-09,33,28,1999,September,33
1999-09,33,28,1999,September,33
1999-09,32,27,1999,September,32
1999-09,31,27,1999,September,31
1999-09,32,27,1999,September,32
1999-09,33,27,1999,September,33
1999-09,34,28,1999,September,34
1999-09,34,29,1999,September,34
1999-09,34,28,1999,September,34
1999-09,32,28,1999,September,32
1999-09,28,24,1999,September,28
1999-09,28,24,1999,September,28
1999-09,32,27,1999,September,32
1999-09,31,27,1999,September,31
1999-09,30,26,1999,September,30
1999-09,29,26,1999,September,29
1999-09,29,24,1999,September,29
1999-09,29,23,1999,September,29
1999-09,31,23,1999,September,31
1999-09,28,25,1999,September,28
1999-09,26,23,1999,September,26
1999-09,29,25,1999,September,29
1999-09,29,26,1999,September,29
1999-09,30,26,1999,September,30
1999-09,31,26,1999,September,31
1999-10,30,27,1999,October,30
1999-10,31,26,1999,October,31
1999-10,32,25,1999,October,32
1999-10,28,24,1999,October,28
1999-10,29,24,1999,October,29
1999-10,29,25,1999,October,29
1999-10,30,25,1999,October,30
1999-10,29,25,1999,October,29
1999-10,28,26,1999,October,28
1999-10,32,25,1999,October,32
1999-10,31,26,1999,October,31
1999-10,31,27,1999,October,31
1999-10,31,27,1999,October,31
1999-10,33,27,1999,October,33
1999-10,31,27,1999,October,31
1999-10,32,25,1999,October,32
1999-10,27,22,1999,October,27
1999-10,26,20,1999,October,26
1999-10,26,22,1999,October,26
1999-10,29,23,1999,October,29
1999-10,29,25,1999,October,29
1999-10,29,25,1999,October,29
1999-10,29,25,1999,October,29
1999-10,28,22,1999,October,28
1999-10,29,24,1999,October,29
1999-10,29,24,1999,October,29
1999-10,29,24,1999,October,29
1999-10,29,24,1999,October,29
1999-10,29,24,1999,October,29
1999-10,27,25,1999,October,27
1999-10,29,25,1999,October,29
1999-11,28,21,1999,November,28
1999-11,24,18,1999,November,24
1999-11,25,18,1999,November,25
1999-11,26,20,1999,November,26
1999-11,28,23,1999,November,28
1999-11,27,24,1999,November,27
1999-11,29,24,1999,November,29
1999-11,28,23,1999,November,28
1999-11,25,22,1999,November,25
1999-11,27,23,1999,November,27
1999-11,27,23,1999,November,27
1999-11,25,21,1999,November,25
1999-11,25,22,1999,November,25
1999-11,26,22,1999,November,26
1999-11,27,21,1999,November,27
1999-11,25,19,1999,November,25
1999-11,23,18,1999,November,23
1999-11,21,16,1999,November,21
1999-11,23,19,1999,November,23
1999-11,24,19,1999,November,24
1999-11,25,20,1999,November,25
1999-11,26,22,1999,November,26
1999-11,29,20,1999,November,29
1999-11,28,21,1999,November,28
1999-11,28,20,1999,November,28
1999-11,26,21,1999,November,26
1999-11,26,21,1999,November,26
1999-11,24,14,1999,November,24
1999-11,18,12,1999,November,18
1999-11,20,14,1999,November,20
1999-12,22,17,1999,December,22
1999-12,23,17,1999,December,23
1999-12,20,16,1999,December,20
1999-12,19,16,1999,December,19
1999-12,20,17,1999,December,20
1999-12,18,14,1999,December,18
1999-12,19,15,1999,December,19
1999-12,20,14,1999,December,20
1999-12,21,15,1999,December,21
1999-12,22,15,1999,December,22
1999-12,23,16,1999,December,23
1999-12,21,19,1999,December,21
1999-12,23,19,1999,December,23
1999-12,23,19,1999,December,23
1999-12,21,17,1999,December,21
1999-12,20,16,1999,December,20
1999-12,17,15,1999,December,17
1999-12,16,13,1999,December,16
1999-12,17,13,1999,December,17
1999-12,15,10,1999,December,15
1999-12,14,7,1999,December,14
1999-12,11,6,1999,December,11
1999-12,12,5,1999,December,12
1999-12,16,7,1999,December,16
1999-12,16,9,1999,December,16
1999-12,18,10,1999,December,18
1999-12,19,15,1999,December,19
1999-12,22,16,1999,December,22
1999-12,19,14,1999,December,19
1999-12,23,14,1999,December,23
1999-12,24,14,1999,December,24
2000-01,23,14,2000,January,23
2000-01,24,16,2000,January,24
2000-01,24,18,2000,January,24
2000-01,23,18,2000,January,23
2000-01,25,19,2000,January,25
2000-01,25,18,2000,January,25
2000-01,21,18,2000,January,21
2000-01,22,17,2000,January,22
2000-01,22,18,2000,January,22
2000-01,24,18,2000,January,24
2000-01,22,19,2000,January,22
2000-01,24,19,2000,January,24
2000-01,20,17,2000,January,20
2000-01,20,18,2000,January,20
2000-01,23,18,2000,January,23
2000-01,23,18,2000,January,23
2000-01,18,13,2000,January,18
2000-01,13,11,2000,January,13
2000-01,15,9,2000,January,15
2000-01,18,11,2000,January,18
2000-01,17,14,2000,January,17
2000-01,20,17,2000,January,20
2000-01,20,16,2000,January,20
2000-01,19,18,2000,January,19
2000-01,17,10,2000,January,17
2000-01,11,8,2000,January,11
2000-01,13,7,2000,January,13
2000-01,16,8,2000,January,16
2000-01,17,13,2000,January,17
2000-01,18,10,2000,January,18
2000-01,14,10,2000,January,14
2000-02,12,8,2000,February,12
2000-02,14,8,2000,February,14
2000-02,16,12,2000,February,16
2000-02,18,15,2000,February,18
2000-02,21,15,2000,February,21
2000-02,18,13,2000,February,18
2000-02,19,13,2000,February,19
2000-02,17,12,2000,February,17
2000-02,19,14,2000,February,19
2000-02,20,14,2000,February,20
2000-02,22,18,2000,February,22
2000-02,22,16,2000,February,22
2000-02,23,17,2000,February,23
2000-02,22,16,2000,February,22
2000-02,20,16,2000,February,20
2000-02,20,15,2000,February,20
2000-02,19,16,2000,February,19
2000-02,21,17,2000,February,21
2000-02,24,19,2000,February,24
2000-02,25,16,2000,February,25
2000-02,16,13,2000,February,16
2000-02,16,14,2000,February,16
2000-02,15,15,2000,February,15
2000-03,22,22,2000,March,22
2000-03,28,20,2000,March,28
2000-03,26,19,2000,March,26
2000-03,27,22,2000,March,27
2000-04,29,24,2000,April,29
2000-04,26,22,2000,April,26
2000-04,26,21,2000,April,26
2000-04,23,20,2000,April,23
2000-04,24,21,2000,April,24
2000-04,22,20,2000,April,22
2000-04,23,20,2000,April,23
2000-04,25,21,2000,April,25
2000-04,27,21,2000,April,27
2000-04,26,23,2000,April,26
2000-04,24,21,2000,April,24
2000-04,26,21,2000,April,26
2000-04,25,23,2000,April,25
2000-04,27,22,2000,April,27
2000-04,25,22,2000,April,25
2000-04,26,19,2000,April,26
2000-04,26,20,2000,April,26
2000-04,29,22,2000,April,29
2000-04,28,24,2000,April,28
2000-04,27,27,2000,April,27
2000-04,28,24,2000,April,28
2000-04,25,24,2000,April,25
2000-04,25,25,2000,April,25
2000-04,22,22,2000,April,22
2000-04,27,27,2000,April,27
2000-05,32,27,2000,May,32
2000-05,28,25,2000,May,28
2000-05,25,25,2000,May,25
2000-05,28,22,2000,May,28
2000-05,30,23,2000,May,30
2000-05,30,24,2000,May,30
2000-05,30,24,2000,May,30
2000-05,28,25,2000,May,28
2000-05,29,25,2000,May,29
2000-05,26,24,2000,May,26
2000-05,29,24,2000,May,29
2000-05,30,25,2000,May,30
2000-05,31,25,2000,May,31
2000-05,30,25,2000,May,30
2000-05,33,27,2000,May,33
2000-05,33,25,2000,May,33
2000-05,32,26,2000,May,32
2000-05,30,26,2000,May,30
2000-05,26,22,2000,May,26
2000-05,30,22,2000,May,30
2000-05,28,25,2000,May,28
2000-05,31,25,2000,May,31
2000-05,29,25,2000,May,29
2000-05,28,25,2000,May,28
2000-05,31,26,2000,May,31
2000-05,32,28,2000,May,32
2000-05,32,28,2000,May,32
2000-05,32,27,2000,May,32
2000-05,32,28,2000,May,32
2000-05,33,28,2000,May,33
2000-05,32,28,2000,May,32
2000-06,30,29,2000,June,30
2000-06,33,33,2000,June,33
2000-06,32,30,2000,June,32
2000-06,30,23,2000,June,30
2000-06,25,22,2000,June,25
2000-06,29,23,2000,June,29
2000-06,30,25,2000,June,30
2000-06,31,24,2000,June,31
2000-06,29,25,2000,June,29
2000-06,28,25,2000,June,28
2000-06,31,25,2000,June,31
2000-06,29,26,2000,June,29
2000-06,32,28,2000,June,32
2000-06,32,27,2000,June,32
2000-06,32,28,2000,June,32
2000-06,32,29,2000,June,32
2000-06,31,27,2000,June,31
2000-06,32,28,2000,June,32
2000-06,33,28,2000,June,33
2000-06,34,27,2000,June,34
2000-06,34,27,2000,June,34
2000-06,34,28,2000,June,34
2000-07,34,27,2000,July,34
2000-07,34,28,2000,July,34
2000-07,33,25,2000,July,33
2000-07,33,27,2000,July,33
2000-07,32,29,2000,July,32
2000-07,31,28,2000,July,31
2000-07,33,27,2000,July,33
2000-07,33,28,2000,July,33
2000-07,33,27,2000,July,33
2000-07,34,27,2000,July,34
2000-07,32,28,2000,July,32
2000-07,33,28,2000,July,33
2000-07,34,28,2000,July,34
2000-07,33,29,2000,July,33
2000-07,34,28,2000,July,34
2000-07,32,27,2000,July,32
2000-07,29,26,2000,July,29
2000-07,29,26,2000,July,29
2000-07,29,26,2000,July,29
2000-07,29,26,2000,July,29
2000-07,29,27,2000,July,29
2000-07,32,27,2000,July,32
2000-07,32,26,2000,July,32
2000-07,33,28,2000,July,33
2000-07,34,28,2000,July,34
2000-07,34,29,2000,July,34
2000-07,34,29,2000,July,34
2000-07,34,29,2000,July,34
2000-07,35,29,2000,July,35
2000-07,34,29,2000,July,34
2000-07,34,29,2000,July,34
2000-08,29,26,2000,August,29
2000-08,29,25,2000,August,29
2000-08,29,25,2000,August,29
2000-08,29,25,2000,August,29
2000-08,28,26,2000,August,28
2000-08,31,26,2000,August,31
2000-08,32,26,2000,August,32
2000-08,32,26,2000,August,32
2000-08,33,27,2000,August,33
2000-08,34,28,2000,August,34
2000-08,35,29,2000,August,35
2000-08,30,29,2000,August,30
2000-08,28,26,2000,August,28
2000-09,31,26,2000,September,31
2000-09,30,26,2000,September,30
2000-09,33,27,2000,September,33
2000-09,33,27,2000,September,33
2000-09,33,27,2000,September,33
2000-09,32,27,2000,September,32
2000-09,33,27,2000,September,33
2000-09,30,27,2000,September,30
2000-09,32,26,2000,September,32
2000-09,30,24,2000,September,30
2000-09,31,24,2000,September,31
2000-09,32,26,2000,September,32
2000-09,30,25,2000,September,30
2000-09,30,25,2000,September,30
2000-09,31,25,2000,September,31
2000-09,31,25,2000,September,31
2000-09,31,25,2000,September,31
2000-09,31,26,2000,September,31
2000-09,32,26,2000,September,32
2000-09,29,25,2000,September,29
2000-09,32,27,2000,September,32
2000-09,32,26,2000,September,32
2000-09,32,27,2000,September,32
2000-09,31,26,2000,September,31
2000-09,32,26,2000,September,32
2000-09,32,27,2000,September,32
2000-09,32,27,2000,September,32
2000-09,32,27,2000,September,32
2000-09,31,27,2000,September,31
2000-09,31,26,2000,September,31
2000-10,32,26,2000,October,32
2000-10,33,26,2000,October,33
2000-10,32,26,2000,October,32
2000-10,31,26,2000,October,31
2000-10,32,27,2000,October,32
2000-10,30,27,2000,October,30
2000-10,31,27,2000,October,31
2000-10,33,26,2000,October,33
2000-10,33,27,2000,October,33
2000-10,33,27,2000,October,33
2000-10,32,28,2000,October,32
2000-10,30,26,2000,October,30
2000-10,27,21,2000,October,27
2000-10,22,20,2000,October,22
2000-10,25,20,2000,October,25
2000-10,28,21,2000,October,28
2000-10,29,22,2000,October,29
2000-10,27,24,2000,October,27
2000-10,26,22,2000,October,26
2000-10,26,24,2000,October,26
2000-10,27,25,2000,October,27
2000-10,30,26,2000,October,30
2000-10,31,27,2000,October,31
2000-10,31,25,2000,October,31
2000-10,31,27,2000,October,31
2000-10,30,27,2000,October,30
2000-10,30,25,2000,October,30
2000-10,28,25,2000,October,28
2000-10,27,21,2000,October,27
2000-10,24,19,2000,October,24
2000-10,24,19,2000,October,24
2000-11,25,19,2000,November,25
2000-11,23,17,2000,November,23
2000-11,24,16,2000,November,24
2000-11,24,21,2000,November,24
2000-11,26,21,2000,November,26
2000-11,26,22,2000,November,26
2000-11,25,22,2000,November,25
2000-11,27,24,2000,November,27
2000-11,25,23,2000,November,25
2000-11,26,22,2000,November,26
2000-11,24,17,2000,November,24
2000-11,17,14,2000,November,17
2000-11,20,13,2000,November,20
2000-11,24,19,2000,November,24
2000-11,27,21,2000,November,27
2000-11,24,18,2000,November,24
2000-11,20,17,2000,November,20
2000-11,23,17,2000,November,23
2000-11,22,19,2000,November,22
2000-11,20,14,2000,November,20
2000-11,17,14,2000,November,17
2000-11,20,14,2000,November,20
2000-11,22,16,2000,November,22
2000-11,25,21,2000,November,25
2000-11,28,21,2000,November,28
2000-11,26,22,2000,November,26
2000-11,28,21,2000,November,28
2000-11,25,22,2000,November,25
2000-11,25,20,2000,November,25
2000-11,27,20,2000,November,27
2000-12,26,20,2000,December,26
2000-12,25,20,2000,December,25
2000-12,21,17,2000,December,21
2000-12,20,15,2000,December,20
2000-12,22,17,2000,December,22
2000-12,24,19,2000,December,24
2000-12,25,19,2000,December,25
2000-12,25,20,2000,December,25
2000-12,25,19,2000,December,25
2000-12,26,19,2000,December,26
2000-12,24,19,2000,December,24
2000-12,18,14,2000,December,18
2000-12,13,11,2000,December,13
2000-12,18,12,2000,December,18
2000-12,20,14,2000,December,20
2000-12,23,18,2000,December,23
2000-12,24,20,2000,December,24
2000-12,24,19,2000,December,24
2000-12,23,21,2000,December,23
2000-12,23,18,2000,December,23
2000-12,17,12,2000,December,17
2000-12,17,12,2000,December,17
2000-12,19,12,2000,December,19
2000-12,22,14,2000,December,22
2000-12,23,15,2000,December,23
2000-12,23,17,2000,December,23
2000-12,23,19,2000,December,23
2000-12,24,17,2000,December,24
2000-12,21,17,2000,December,21
2000-12,20,15,2000,December,20
2000-12,20,13,2000,December,20
2001-01,21,12,2001,January,21
2001-01,22,16,2001,January,22
2001-01,23,18,2001,January,23
2001-01,21,18,2001,January,21
2001-01,23,18,2001,January,23
2001-01,23,19,2001,January,23
2001-01,24,17,2001,January,24
2001-01,24,17,2001,January,24
2001-01,22,14,2001,January,22
2001-01,16,12,2001,January,16
2001-01,17,13,2001,January,17
2001-01,22,17,2001,January,22
2001-01,19,15,2001,January,19
2001-01,20,13,2001,January,20
2001-01,16,12,2001,January,16
2001-01,18,13,2001,January,18
2001-01,20,15,2001,January,20
2001-01,25,16,2001,January,25
2001-01,25,19,2001,January,25
2001-01,25,17,2001,January,25
2001-01,22,19,2001,January,22
2001-01,25,19,2001,January,25
2001-01,23,18,2001,January,23
2001-01,22,18,2001,January,22
2001-01,25,15,2001,January,25
2001-01,14,11,2001,January,14
2001-01,13,10,2001,January,13
2001-01,13,10,2001,January,13
2001-01,16,12,2001,January,16
2001-01,18,15,2001,January,18
2001-01,20,16,2001,January,20
2001-02,18,14,2001,February,18
2001-02,14,11,2001,February,14
2001-02,16,13,2001,February,16
2001-02,15,13,2001,February,15
2001-02,19,15,2001,February,19
2001-02,24,17,2001,February,24
2001-02,22,17,2001,February,22
2001-02,16,14,2001,February,16
2001-02,17,14,2001,February,17
2001-02,16,13,2001,February,16
2001-02,21,14,2001,February,21
2001-02,24,16,2001,February,24
2001-02,21,15,2001,February,21
2001-02,16,10,2001,February,16
2001-02,19,12,2001,February,19
2001-02,20,15,2001,February,20
2001-02,21,15,2001,February,21
2001-02,24,17,2001,February,24
2001-02,25,16,2001,February,25
2001-02,26,18,2001,February,26
2001-02,25,19,2001,February,25
2001-02,26,18,2001,February,26
2001-02,27,18,2001,February,27
2001-02,26,19,2001,February,26
2001-02,20,12,2001,February,20
2001-02,17,12,2001,February,17
2001-02,21,17,2001,February,21
2001-02,18,17,2001,February,18
2001-03,21,14,2001,March,21
2001-03,21,17,2001,March,21
2001-03,23,18,2001,March,23
2001-03,24,17,2001,March,24
2001-03,24,17,2001,March,24
2001-03,26,20,2001,March,26
2001-03,25,19,2001,March,25
2001-03,19,15,2001,March,19
2001-03,20,15,2001,March,20
2001-03,19,18,2001,March,19
2001-03,19,17,2001,March,19
2001-03,21,16,2001,March,21
2001-03,22,17,2001,March,22
2001-03,26,19,2001,March,26
2001-03,26,20,2001,March,26
2001-03,27,22,2001,March,27
2001-03,28,22,2001,March,28
2001-03,25,21,2001,March,25
2001-03,28,20,2001,March,28
2001-03,27,22,2001,March,27
2001-03,26,20,2001,March,26
2001-03,27,21,2001,March,27
2001-03,28,23,2001,March,28
2001-03,29,25,2001,March,29
2001-03,27,21,2001,March,27
2001-03,21,19,2001,March,21
2001-03,21,20,2001,March,21
2001-03,24,19,2001,March,24
2001-03,22,18,2001,March,22
2001-03,25,18,2001,March,25
2001-03,25,21,2001,March,25
2001-04,23,20,2001,April,23
2001-04,27,21,2001,April,27
2001-04,29,22,2001,April,29
2001-04,25,19,2001,April,25
2001-04,23,19,2001,April,23
2001-04,23,20,2001,April,23
2001-04,24,20,2001,April,24
2001-04,28,23,2001,April,28
2001-04,27,23,2001,April,27
2001-04,24,22,2001,April,24
2001-04,23,15,2001,April,23
2001-04,22,15,2001,April,22
2001-04,22,19,2001,April,22
2001-04,22,20,2001,April,22
2001-04,27,20,2001,April,27
2001-04,27,21,2001,April,27
2001-04,27,23,2001,April,27
2001-04,28,23,2001,April,28
2001-04,26,22,2001,April,26
2001-04,30,25,2001,April,30
2001-04,28,24,2001,April,28
2001-04,24,21,2001,April,24
2001-04,23,20,2001,April,23
2001-04,26,21,2001,April,26
2001-04,22,20,2001,April,22
2001-04,27,21,2001,April,27
2001-04,27,22,2001,April,27
2001-04,30,24,2001,April,30
2001-04,32,26,2001,April,32
2001-04,33,26,2001,April,33
2001-05,28,24,2001,May,28
2001-05,27,24,2001,May,27
2001-05,26,24,2001,May,26
2001-05,29,24,2001,May,29
2001-05,31,25,2001,May,31
2001-05,32,27,2001,May,32
2001-05,32,28,2001,May,32
2001-05,32,27,2001,May,32
2001-05,32,23,2001,May,32
2001-05,27,23,2001,May,27
2001-05,28,24,2001,May,28
2001-05,29,24,2001,May,29
2001-05,30,23,2001,May,30
2001-05,30,25,2001,May,30
2001-05,31,26,2001,May,31
2001-05,30,26,2001,May,30
2001-05,28,26,2001,May,28
2001-05,29,25,2001,May,29
2001-05,29,26,2001,May,29
2001-05,32,27,2001,May,32
2001-05,32,25,2001,May,32
2001-05,30,26,2001,May,30
2001-05,31,26,2001,May,31
2001-05,31,26,2001,May,31
2001-05,31,27,2001,May,31
2001-05,33,27,2001,May,33
2001-05,32,26,2001,May,32
2001-05,31,27,2001,May,31
